text,predicted_intent,confidence,routing_decision
my top up is still pending,47,0.42437051244690865,rag_pipeline
i received a refund however i cannot see it in my account,51,0.9567607645716887,template_handler
why were there additional charges when i transferred funds?,64,0.8397265316674405,template_handler
why was i charged an extra fee when using a card?,15,0.28009959166565157,llm_escalation
why doesn t my google pay top up work?,2,0.9159356756783534,template_handler
when going to the atm to take out some cash today my withdrawal was declined. i need to fix this problem as soon as possible. whats going on?,26,0.7855132435924684,template_handler
how can i tell if an amt will take this card?,10,0.7125273981432124,template_handler
cash withdrawal has been pending why is it so?,46,0.6635453209841606,template_handler
what s the u.s. delivery time?,12,0.9683976044282246,template_handler
there was a purchase on my card recently to a name that i don t recognize at all. what can be done about this? i need my money back.,16,0.6787123498346902,template_handler
my statement contains an unknown payment,16,0.759041718694942,template_handler
is my fiat currency supported for both hold and exchange?,36,0.8538297225952357,template_handler
do you use mastercard or visa?,73,0.9721882049064153,template_handler
i have left my card at my parents house. can you send me a spare one please to use in the meantime?,41,0.31629995271413097,rag_pipeline
stolen phone what should i do,42,0.7575368998922212,template_handler
why did my payment go back to my account when i bought something?,53,0.8719378156930242,template_handler
the wrong exchange rate was used for my cash withdrawal,76,0.6152265596638437,template_handler
show me how to link the new card,13,0.8952204192613838,template_handler
what happens when a payment is reverted?,53,0.8543437415754024,template_handler
i noticed an extra fee when i paid with my card.,15,0.879334014511053,template_handler
i recently deposited a cheque and cannot find the cash from it.,6,0.967912898670161,template_handler
what does it mean if my payment has been reverted?,53,0.8234822560737548,template_handler
why do the top ups need to be verified?,71,0.807009156227677,template_handler
my card appears to be broken how can i fix it?,14,0.6724883793016256,template_handler
is there any reason why my card didn t work when i tried to top up?,59,0.42553741163431175,rag_pipeline
when will my returned transaction show up on my account?,5,0.264626636893443,llm_escalation
am afraid someone may have gained access to the info on my card.,22,0.8711973801066989,template_handler
why did i get a transfer declined?,27,0.7811491500232757,template_handler
my transaction is showing several times.,63,0.6493554670049195,template_handler
i made a mistake this morning when i did a transfer. how do i reverse it?,8,0.9564143885069524,template_handler
do you offer account s for minors?,1,0.6753902268111855,template_handler
is there a frequent currency discount?,31,0.9723999684939129,template_handler
i can t find the money i just added to my account.,62,0.25880721671403517,llm_escalation
i ve tried to send money to my friends and i keep getting rejected. can you please tell me why i don t understand.,35,0.8320647341012849,template_handler
what retailers accept my card?,10,0.516240925418273,rag_pipeline
i need to find out where the card is that i ordered.,70,0.3595271595814826,rag_pipeline
why were there additional charges when transferring?,64,0.7437191181139059,template_handler
i want to deactivate my account.,55,0.9266337815558544,template_handler
if i want to top up can i use apple pay?,2,0.6679479725922199,template_handler
the atm didnt let me get cash,26,0.5301438732316935,rag_pipeline
how to i close my account?,55,0.9519149073580232,template_handler
i tried to make a transfer and it didn t work.,35,0.7596443471296629,template_handler
payment i didn t do.,16,0.7738035433322702,template_handler
what can i do to verify my identity?,69,0.4115109463376387,rag_pipeline
what are the fees for using a european bank card?,57,0.7638840115607385,template_handler
i didn t make this direct debit transaction,28,0.9242053273796458,template_handler
i requested a refund from a store but it hasn t arrived.,51,0.8803518562160598,template_handler
how does my identity get verified?,68,0.43048714061027454,rag_pipeline
how do i dispute a direct debit that i didn t do?,28,0.9835956970102746,template_handler
i need to proof my identity to you why and how?,74,0.712148009391791,template_handler
when i was traveling abroad the exchange rate was applied wrong.,76,0.6783934241575441,template_handler
what is the foreign exchange rate you will apply?,32,0.7177034996593132,template_handler
when will my card arrive?,12,0.6659322026560961,template_handler
can i set it up to add money every few days automatically while i am traveling?,4,0.973544656243793,template_handler
the atm keeps declining my transaction . i tried two different atms already can you please check if everything is okay with my account?,26,0.9790270463684632,template_handler
what could possibly be the cause of my failed transfer?,35,0.8779181008900231,template_handler
help me use american express to add money to the account.,54,0.9675122786576895,template_handler
can i change my pin at a cash machine?,21,0.8919319114953691,template_handler
is it possible to top up with google pay.,2,0.8091160960290212,template_handler
how can i request cash back? the atm just gave me a different amount than what i ve been charged though...,75,0.956087530892311,template_handler
i havent got my card,0,0.2192430510786911,llm_escalation
where can i update my pin number?,49,0.45448954238008366,rag_pipeline
i withdrew some cash and the exchange rate seems to be wrong.,76,0.5784741827757888,template_handler
where can i get money from my card?,3,0.7274179907126403,template_handler
hi i am unable to see transaction in my account which i made couples of hours ago from my uk account. please help me in this.,5,0.5217585522834091,rag_pipeline
why did withdrawing money cost me extra?,19,0.8036087928156995,template_handler
can you make exchanges with the eur?,36,0.9743782895116317,template_handler
how long does it take for an international transfer into my account?,5,0.40790216512524585,rag_pipeline
what should i expect to be charged on a sepa transfer?,56,0.7953722808528805,template_handler
is there a limit on top ups,60,0.876883816983561,template_handler
what currency is supported for exchanges and holding?,36,0.7538107351780315,template_handler
can i get support?,24,0.736788592429637,template_handler
